subject	predicate	object	evidence_class
HRA temp-airway-submucosal-gland-ciliated-duct-cell	HRA ccf_located_in	UBERON 0002183
CL 0002332	HRA ccf_located_in	UBERON 0002183
CL 0002329	HRA ccf_located_in	UBERON 0002183
HRA temp-respiratory-suprabasal-cell	HRA ccf_located_in	UBERON 0002183
HRA temp-airway-deuterosomal-cell	HRA ccf_located_in	UBERON 0002183
CL 0002598	HRA ccf_located_in	UBERON 0002183
HRA temp-stroma-type-i-cell	HRA ccf_located_in	UBERON 0006960
HRA temp-stroma-type-ii-cell	HRA ccf_located_in	UBERON 0006960
HRA temp-stroma-type-iv-cell	HRA ccf_located_in	UBERON 0006960
HRA temp-stroma-type-iii-cell	HRA ccf_located_in	UBERON 0006960
HRA temp-stroma-type-v-cell	HRA ccf_located_in	UBERON 0006960
CL 0000540	HRA ccf_located_in	FMA 8611
CL 0000540	HRA ccf_located_in	UBERON 0001649
CL 0001035	HRA ccf_located_in	HRA temp-superior-articular-process-of-fifth-thoracic-vertebra
CL 1000412	HRA ccf_located_in	UBERON 0010401
CL 0000499	HRA ccf_located_in	UBERON 0010401
CL 0000359	HRA ccf_located_in	UBERON 0010401
CL 0002144	HRA ccf_located_in	UBERON 0010401
CL 0000057	HRA ccf_located_in	UBERON 0010401
HRA temp-catecholaminergic-neuron	HRA ccf_located_in	UBERON 0010401
CL 2000053	HRA ccf_located_in	UBERON 0010401
CL 0000787	HRA ccf_located_in	UBERON 0010401
CL 0000192	HRA ccf_located_in	UBERON 0010401
CL 1000413	HRA ccf_located_in	UBERON 0010401
CL 0000788	HRA ccf_located_in	UBERON 0010401
CL 0000972	HRA ccf_located_in	UBERON 0010401
CL 0000071	HRA ccf_located_in	UBERON 0010401
HRA temp-adventitial-stromal-cell	HRA ccf_located_in	UBERON 0010401
CL 0001035	HRA ccf_located_in	HRA temp-superior-vertebral-notch-of-fifth-lumbar-vertebra
CL 0001035	HRA ccf_located_in	HRA temp-olecranon-of-ulna
CL 0000242	HRA ccf_located_in	UBERON 0002026
CL 0002457	HRA ccf_located_in	UBERON 0002026
CL 0000649	HRA ccf_located_in	UBERON 0002026
CL 0000188	HRA ccf_located_in	UBERON 0001477
CL 0000540	HRA ccf_located_in	FMA 6169
CL 0000359	HRA ccf_located_in	UBERON 0001404
CL 0000057	HRA ccf_located_in	UBERON 0001404
CL 1000413	HRA ccf_located_in	UBERON 0001404
CL 0000071	HRA ccf_located_in	UBERON 0001404
CL 0001035	HRA ccf_located_in	UBERON 0004619
CL 0000188	HRA ccf_located_in	UBERON 0001100
CL 0000359	HRA ccf_located_in	FMA 85114
CL 0000057	HRA ccf_located_in	FMA 85114
CL 1000413	HRA ccf_located_in	FMA 85114
CL 0000071	HRA ccf_located_in	FMA 85114
CL 0002138	HRA ccf_located_in	HRA temp-ring-finger-medial-lymphatic-channel
CL 0000359	HRA ccf_located_in	FMA 14902
CL 0000057	HRA ccf_located_in	FMA 14902
CL 1000413	HRA ccf_located_in	FMA 14902
CL 0000071	HRA ccf_located_in	FMA 14902
CL 0000359	HRA ccf_located_in	HRA temp-pterygovaginal-artery
CL 0000057	HRA ccf_located_in	HRA temp-pterygovaginal-artery
CL 1000413	HRA ccf_located_in	HRA temp-pterygovaginal-artery
CL 0000071	HRA ccf_located_in	HRA temp-pterygovaginal-artery
CL 1000413	HRA ccf_located_in	UBERON 0004573
CL 0019018	HRA ccf_located_in	UBERON 0004573
CL 0001035	HRA ccf_located_in	HRA temp-superior-articular-facet-of-tenth-thoracic-vertebra
CL 0001035	HRA ccf_located_in	HRA temp-head-of-fourth-middle-phalanx-of-foot
CL 0000818	HRA ccf_located_in	HRA temp-inner-mantle-zone
HRA temp-splenic-pericyte	HRA ccf_located_in	HRA temp-inner-mantle-zone
CL 2000053	HRA ccf_located_in	HRA temp-inner-mantle-zone
CL 0000442	HRA ccf_located_in	HRA temp-inner-mantle-zone
HRA temp-mantle-zone-b-cell	HRA ccf_located_in	HRA temp-inner-mantle-zone
CL 0000188	HRA ccf_located_in	UBERON 0008446
HRA temp-endometrial-epithelial-cell	HRA ccf_located_in	UBERON 0002451
HRA temp-luminal-epithelial-cell	HRA ccf_located_in	UBERON 0002451
HRA temp-glandular-epithelial-cell	HRA ccf_located_in	UBERON 0002451
CL 0000359	HRA ccf_located_in	FMA 79658
CL 0000057	HRA ccf_located_in	FMA 79658
CL 1000413	HRA ccf_located_in	FMA 79658
CL 0000071	HRA ccf_located_in	FMA 79658
CL 0001035	HRA ccf_located_in	HRA temp-vertebral-arch-of-second-cervical-vertebra
CL 0001035	HRA ccf_located_in	UBERON 0000144
CL 0000540	HRA ccf_located_in	FMA 53315
CL 0000540	HRA ccf_located_in	FMA 80095
CL 0000359	HRA ccf_located_in	UBERON 0018397
CL 0000057	HRA ccf_located_in	UBERON 0018397
CL 1000413	HRA ccf_located_in	UBERON 0018397
CL 0000071	HRA ccf_located_in	UBERON 0018397
CL 0000540	HRA ccf_located_in	FMA 16511
CL 0000540	HRA ccf_located_in	FMA 11221
CL 0000188	HRA ccf_located_in	UBERON 0011011
CL 0000540	HRA ccf_located_in	FMA 7053
HRA temp-stroma-type-i-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
CL 0000711	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
CL 0000654	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
CL 0000175	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-stroma-type-ii-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-flattened-cuboidal-ovarian-surface-epithelial-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-corpus-luteum-macrophage	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
CL 0000503	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-stroma-type-iv-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-columnar-ovarian-surface-epithelial-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-pre-antral-follicle-granulosa-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-stroma-type-iii-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-corpus-luteum-endothelial-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
HRA temp-stroma-type-v-cell	HRA ccf_located_in	HRA temp-lateral-superior-antimesenteric-ovary
CL 0000771	HRA ccf_located_in	UBERON 0002108
HRA temp-bche-butyrylcholinesterase-cell	HRA ccf_located_in	UBERON 0002108
CL 0000163	HRA ccf_located_in	UBERON 0002108
CL 1000344	HRA ccf_located_in	UBERON 0002108
CL 0000057	HRA ccf_located_in	UBERON 0002108
CL 0000036	HRA ccf_located_in	UBERON 0002108
HRA temp-lymphatics	HRA ccf_located_in	UBERON 0002108
CL 0000623	HRA ccf_located_in	UBERON 0002108
CL 0000186	HRA ccf_located_in	UBERON 0002108
CL 0002088	HRA ccf_located_in	UBERON 0002108
HRA temp-cd4-t	HRA ccf_located_in	UBERON 0002108
CL 0000097	HRA ccf_located_in	UBERON 0002108
CL 1000324	HRA ccf_located_in	UBERON 0002108
HRA temp-regulatory-cd4-t	HRA ccf_located_in	UBERON 0002108
HRA temp-epithelial-stem-cells	HRA ccf_located_in	UBERON 0002108
CL 0009080	HRA ccf_located_in	UBERON 0002108
CL 0000682	HRA ccf_located_in	UBERON 0002108
CL 0000451	HRA ccf_located_in	UBERON 0002108
CL 0000077	HRA ccf_located_in	UBERON 0002108
HRA temp-lymphatic	HRA ccf_located_in	UBERON 0002108
CL 0000235	HRA ccf_located_in	UBERON 0002108
HRA temp-nerves	HRA ccf_located_in	UBERON 0002108
CL 1000325	HRA ccf_located_in	UBERON 0002108
CL 0000775	HRA ccf_located_in	UBERON 0002108
CL 1000326	HRA ccf_located_in	UBERON 0002108
CL 0000212	HRA ccf_located_in	UBERON 0002108
CL 0000584	HRA ccf_located_in	UBERON 0002108
CL 0000034	HRA ccf_located_in	UBERON 0002108
HRA temp-muscle	HRA ccf_located_in	UBERON 0002108
CL 0000236	HRA ccf_located_in	UBERON 0002108
CL 0001065	HRA ccf_located_in	UBERON 0002108
HRA temp-nerve	HRA ccf_located_in	UBERON 0002108
CL 0000786	HRA ccf_located_in	UBERON 0002108
HRA temp-cd8-t	HRA ccf_located_in	UBERON 0002108
CL 0000115	HRA ccf_located_in	UBERON 0002108
CL 0000540	HRA ccf_located_in	FMA 52985
CL 0001035	HRA ccf_located_in	HRA temp-superior-vertebral-notch-of-sixth-cervical-vertebra
CL 0001035	HRA ccf_located_in	HRA temp-articular-facet-of-tubercle-of-eighth-rib
CL 0001035	HRA ccf_located_in	HRA temp-groove-for-nasopalatine-nerve-of-vomer
CL 1000487	HRA ccf_located_in	UBERON 0002367
HRA temp-hillock-cell-of-prostatic-urethra	HRA ccf_located_in	UBERON 0002367
CL 0002340	HRA ccf_located_in	UBERON 0002367
HRA temp-prostate-perictye	HRA ccf_located_in	UBERON 0002367
HRA temp-basal-cell-of-prostatic-urethra	HRA ccf_located_in	UBERON 0002367
HRA temp-vascular-smooth-muscle	HRA ccf_located_in	UBERON 0002367
CL 0002313	HRA ccf_located_in	UBERON 0002367
HRA temp-interstitial-fibroblast	HRA ccf_located_in	UBERON 0002367
CL 2000059	HRA ccf_located_in	UBERON 0002367
CL 0002341	HRA ccf_located_in	UBERON 0002367
HRA temp-periepithelial-fibroblast	HRA ccf_located_in	UBERON 0002367
HRA temp-club-cell-of-prostatic-urethra	HRA ccf_located_in	UBERON 0002367
CL 0001035	HRA ccf_located_in	HRA temp-base-of-fourth-proximal-phalanx-of-hand
CL 0001035	HRA ccf_located_in	HRA temp-acetabular-fossa-of-os-coxa
CL 0001035	HRA ccf_located_in	HRA temp-lateral-sacral-crest-of-sacrum
CL 4028006	HRA ccf_located_in	UBERON 0001558
CL 0000895	HRA ccf_located_in	UBERON 0001558
HRA temp-alveolar-macrophage-proliferating	HRA ccf_located_in	UBERON 0001558
CL 0000860	HRA ccf_located_in	UBERON 0001558
HRA temp-alveolar-macrophage-mt-positive	HRA ccf_located_in	UBERON 0001558
CL 4033007	HRA ccf_located_in	UBERON 0001558
CL 0019002	HRA ccf_located_in	UBERON 0001558
CL 0000875	HRA ccf_located_in	UBERON 0001558
CL 4033003	HRA ccf_located_in	UBERON 0001558
CL 0002208	HRA ccf_located_in	UBERON 0001558
CL 1000350	HRA ccf_located_in	UBERON 0001558
CL 4033022	HRA ccf_located_in	UBERON 0001558
CL 0002063	HRA ccf_located_in	UBERON 0001558
CL 1000493	HRA ccf_located_in	UBERON 0001558
CL 0000623	HRA ccf_located_in	UBERON 0001558
CL 1000351	HRA ccf_located_in	UBERON 0001558
CL 0000938	HRA ccf_located_in	UBERON 0001558
CL 4033018	HRA ccf_located_in	UBERON 0001558
CL 4033009	HRA ccf_located_in	UBERON 0001558
CL 0002619	HRA ccf_located_in	UBERON 0001558
CL 4028003	HRA ccf_located_in	UBERON 0001558
CL 0000485	HRA ccf_located_in	UBERON 0001558
HRA temp-cd8-t-cell-resident-memory	HRA ccf_located_in	UBERON 0001558
CL 0000905	HRA ccf_located_in	UBERON 0001558
CL 0000484	HRA ccf_located_in	UBERON 0001558
CL 4033026	HRA ccf_located_in	UBERON 0001558
CL 0000815	HRA ccf_located_in	UBERON 0001558
CL 0002394	HRA ccf_located_in	UBERON 0001558
CL 4033023	HRA ccf_located_in	UBERON 0001558
CL 0000940	HRA ccf_located_in	UBERON 0001558
CL 4033005	HRA ccf_located_in	UBERON 0001558
CL 4033016	HRA ccf_located_in	UBERON 0001558
CL 0002062	HRA ccf_located_in	UBERON 0001558
HRA temp-cd4-t-cell-resident-memory	HRA ccf_located_in	UBERON 0001558
CL 0019019	HRA ccf_located_in	UBERON 0001558
CL 4033010	HRA ccf_located_in	UBERON 0001558
CL 4033024	HRA ccf_located_in	UBERON 0001558
CL 4028004	HRA ccf_located_in	UBERON 0001558
CL 0009089	HRA ccf_located_in	UBERON 0001558
CL 0019003	HRA ccf_located_in	UBERON 0001558
HRA temp-alveolar-macrophage-ccl3-	HRA ccf_located_in	UBERON 0001558
CL 0009086	HRA ccf_located_in	UBERON 0001558
CL 0000775	HRA ccf_located_in	UBERON 0001558
CL 0000814	HRA ccf_located_in	UBERON 0001558
CL 0011103	HRA ccf_located_in	UBERON 0001558
HRA temp-interstitial-macrophage	HRA ccf_located_in	UBERON 0001558
CL 0019015	HRA ccf_located_in	UBERON 0001558
CL 0017000	HRA ccf_located_in	UBERON 0001558
CL 1000223	HRA ccf_located_in	UBERON 0001558
CL 0000767	HRA ccf_located_in	UBERON 0001558
HRA temp-airway-submucosal-gland-ciliated-duct-cell	HRA ccf_located_in	UBERON 0001558
CL 0000900	HRA ccf_located_in	UBERON 0001558
CL 0002332	HRA ccf_located_in	UBERON 0001558
CL 0000913	HRA ccf_located_in	UBERON 0001558
CL 0002399	HRA ccf_located_in	UBERON 0001558
CL 1000271	HRA ccf_located_in	UBERON 0001558
CL 0002329	HRA ccf_located_in	UBERON 0001558
HRA temp-respiratory-suprabasal-cell	HRA ccf_located_in	UBERON 0001558
CL 0000236	HRA ccf_located_in	UBERON 0001558
CL 0000583	HRA ccf_located_in	UBERON 0001558
HRA temp-airway-deuterosomal-cell	HRA ccf_located_in	UBERON 0001558
HRA temp-airway-submucosal-gland-ciliated-duct-cells	HRA ccf_located_in	UBERON 0001558
CL 4028002	HRA ccf_located_in	UBERON 0001558
CL 4033008	HRA ccf_located_in	UBERON 0001558
CL 0000158	HRA ccf_located_in	UBERON 0001558
HRA temp-migratory-dendritic-cell	HRA ccf_located_in	UBERON 0001558
CL 0000784	HRA ccf_located_in	UBERON 0001558
CL 4033017	HRA ccf_located_in	UBERON 0001558
CL 0002598	HRA ccf_located_in	UBERON 0001558
CL 0000786	HRA ccf_located_in	UBERON 0001558
CL 1000352	HRA ccf_located_in	UBERON 0001558
CL 0000359	HRA ccf_located_in	UBERON 0014694
CL 0000057	HRA ccf_located_in	UBERON 0014694
CL 1000413	HRA ccf_located_in	UBERON 0014694
CL 0000071	HRA ccf_located_in	UBERON 0014694
CL 0000188	HRA ccf_located_in	HRA temp-radial-head-of-flexor-digitorum-superficialis-muscle
CL 0001035	HRA ccf_located_in	HRA temp-calcaneal-sulcus-of-calcaneus
CL 0000188	HRA ccf_located_in	UBERON 0017618
CL 0000540	HRA ccf_located_in	FMA 52628
CL 0001035	HRA ccf_located_in	HRA temp-costal-groove-of-fourth-rib
CL 0001035	HRA ccf_located_in	HRA temp-mandibular-foramen-of-mandible
CL 0000188	HRA ccf_located_in	HRA temp-clavicular-part-of-deltoid-muscle
CL 0000359	HRA ccf_located_in	FMA 3851
CL 0000057	HRA ccf_located_in	FMA 3851
CL 0002592	HRA ccf_located_in	FMA 3851
CL 1000413	HRA ccf_located_in	FMA 3851
CL 0000071	HRA ccf_located_in	FMA 3851
CL 0002543	HRA ccf_located_in	UBERON 0035152
CL 0000071	HRA ccf_located_in	UBERON 0035152
CL 0002543	HRA ccf_located_in	FMA 4983
CL 0000071	HRA ccf_located_in	FMA 4983
CL 0000540	HRA ccf_located_in	FMA 44877
CL 0000359	HRA ccf_located_in	FMA 13279
CL 0000057	HRA ccf_located_in	FMA 13279
CL 1000413	HRA ccf_located_in	FMA 13279
CL 0000071	HRA ccf_located_in	FMA 13279
CL 0000359	HRA ccf_located_in	HRA temp-third-common-plantar-digital-artery
CL 0000057	HRA ccf_located_in	HRA temp-third-common-plantar-digital-artery
CL 1000413	HRA ccf_located_in	HRA temp-third-common-plantar-digital-artery
CL 0000071	HRA ccf_located_in	HRA temp-third-common-plantar-digital-artery
CL 0001035	HRA ccf_located_in	HRA temp-inferior-articular-facet-of-seventh-cervical-vertebra
CL 0002543	HRA ccf_located_in	UBERON 0001657
CL 0000071	HRA ccf_located_in	UBERON 0001657
CL 0002543	HRA ccf_located_in	UBERON 0001545
CL 0000071	HRA ccf_located_in	UBERON 0001545
CL 0000540	HRA ccf_located_in	FMA 84175
CL 0002543	HRA ccf_located_in	HRA temp-inferior-striate-vein
CL 0000071	HRA ccf_located_in	HRA temp-inferior-striate-vein
CL 0000771	HRA ccf_located_in	FMA 7206
HRA temp-bche-butyrylcholinesterase-cell	HRA ccf_located_in	FMA 7206
CL 0000163	HRA ccf_located_in	FMA 7206
CL 1000344	HRA ccf_located_in	FMA 7206
CL 0000057	HRA ccf_located_in	FMA 7206
CL 0000623	HRA ccf_located_in	FMA 7206
CL 0000186	HRA ccf_located_in	FMA 7206
HRA temp-cd4-t	HRA ccf_located_in	FMA 7206
CL 0000097	HRA ccf_located_in	FMA 7206
CL 1000324	HRA ccf_located_in	FMA 7206
HRA temp-regulatory-cd4-t	HRA ccf_located_in	FMA 7206
CL 0009080	HRA ccf_located_in	FMA 7206
CL 0000682	HRA ccf_located_in	FMA 7206
CL 0000451	HRA ccf_located_in	FMA 7206
CL 0000077	HRA ccf_located_in	FMA 7206
HRA temp-lymphatic	HRA ccf_located_in	FMA 7206
CL 0000235	HRA ccf_located_in	FMA 7206
CL 0000775	HRA ccf_located_in	FMA 7206
CL 0000212	HRA ccf_located_in	FMA 7206
CL 0000584	HRA ccf_located_in	FMA 7206
CL 0000034	HRA ccf_located_in	FMA 7206
HRA temp-muscle	HRA ccf_located_in	FMA 7206
CL 0000236	HRA ccf_located_in	FMA 7206
CL 0001065	HRA ccf_located_in	FMA 7206
HRA temp-nerve	HRA ccf_located_in	FMA 7206
CL 0000786	HRA ccf_located_in	FMA 7206
HRA temp-cd8-t	HRA ccf_located_in	FMA 7206
CL 0000115	HRA ccf_located_in	FMA 7206
CL 0000654	HRA ccf_located_in	HRA temp-preantral-follicle
HRA temp-pre-antral-follicle-granulosa-cell	HRA ccf_located_in	HRA temp-preantral-follicle
CL 0000188	HRA ccf_located_in	HRA temp-auricularis-superior-muscle
CL 0001035	HRA ccf_located_in	HRA temp-inferior-costal-facet-of-first-thoracic-vertebra
CL 0000188	HRA ccf_located_in	HRA temp-abductor-digiti-minimi-of-hand-muscle
CL 0000359	HRA ccf_located_in	HRA temp-lateral-dorsal-digital-artery-of-fifth-digit-of-hand
CL 0000057	HRA ccf_located_in	HRA temp-lateral-dorsal-digital-artery-of-fifth-digit-of-hand
CL 1000413	HRA ccf_located_in	HRA temp-lateral-dorsal-digital-artery-of-fifth-digit-of-hand
CL 0000071	HRA ccf_located_in	HRA temp-lateral-dorsal-digital-artery-of-fifth-digit-of-hand
CL 4028006	HRA ccf_located_in	UBERON 0002173
CL 0002063	HRA ccf_located_in	UBERON 0002173
CL 4028003	HRA ccf_located_in	UBERON 0002173
CL 0002062	HRA ccf_located_in	UBERON 0002173
CL 4028004	HRA ccf_located_in	UBERON 0002173
CL 0009089	HRA ccf_located_in	UBERON 0002173
CL 4028002	HRA ccf_located_in	UBERON 0002173
CL 0001035	HRA ccf_located_in	HRA temp-posterior-gluteal-line-of-ilium-of-os-coxa
CL 0000540	HRA ccf_located_in	FMA 6309
CL 0002543	HRA ccf_located_in	UBERON 0012199
CL 0000071	HRA ccf_located_in	UBERON 0012199
CL 0000540	HRA ccf_located_in	FMA 53365
CL 0000540	HRA ccf_located_in	FMA 6205
CL 1001106	HRA ccf_located_in	UBERON 0002113
CL 4030020	HRA ccf_located_in	UBERON 0002113
CL 4030015	HRA ccf_located_in	UBERON 0002113
CL 4030021	HRA ccf_located_in	UBERON 0002113
CL 4030009	HRA ccf_located_in	UBERON 0002113
CL 0000653	HRA ccf_located_in	UBERON 0002113
CL 0000738	HRA ccf_located_in	UBERON 0002113
CL 0000648	HRA ccf_located_in	UBERON 0002113
CL 4030016	HRA ccf_located_in	UBERON 0002113
CL 0000875	HRA ccf_located_in	UBERON 0002113
CL 4030010	HRA ccf_located_in	UBERON 0002113
CL 0000910	HRA ccf_located_in	UBERON 0002113
CL 4030014	HRA ccf_located_in	UBERON 0002113
CL 0002201	HRA ccf_located_in	UBERON 0002113
CL 1001109	HRA ccf_located_in	UBERON 0002113
CL 0000623	HRA ccf_located_in	UBERON 0002113
CL 0002306	HRA ccf_located_in	UBERON 0002113
CL 1000452	HRA ccf_located_in	UBERON 0002113
CL 0000097	HRA ccf_located_in	UBERON 0002113
CL 1000850	HRA ccf_located_in	UBERON 0002113
CL 0000084	HRA ccf_located_in	UBERON 0002113
CL 1000695	HRA ccf_located_in	UBERON 0002113
CL 1000715	HRA ccf_located_in	UBERON 0002113
CL 1001107	HRA ccf_located_in	UBERON 0002113
CL 4030013	HRA ccf_located_in	UBERON 0002113
CL 1001431	HRA ccf_located_in	UBERON 0002113
CL 1001033	HRA ccf_located_in	UBERON 0002113
CL 4030011	HRA ccf_located_in	UBERON 0002113
CL 1001432	HRA ccf_located_in	UBERON 0002113
HRA temp-capsule-mesenchymal-stromal-cell	HRA ccf_located_in	UBERON 0002113
CL 1001285	HRA ccf_located_in	UBERON 0002113
CL 0000815	HRA ccf_located_in	UBERON 0002113
CL 1000718	HRA ccf_located_in	UBERON 0002113
CL 1000714	HRA ccf_located_in	UBERON 0002113
CL 1001111	HRA ccf_located_in	UBERON 0002113
CL 1000768	HRA ccf_located_in	UBERON 0002113
CL 1001005	HRA ccf_located_in	UBERON 0002113
CL 1001131	HRA ccf_located_in	UBERON 0002113
CL 0001056	HRA ccf_located_in	UBERON 0002113
CL 0001058	HRA ccf_located_in	UBERON 0002113
CL 1001096	HRA ccf_located_in	UBERON 0002113
CL 0000775	HRA ccf_located_in	UBERON 0002113
CL 1000717	HRA ccf_located_in	UBERON 0002113
CL 0000814	HRA ccf_located_in	UBERON 0002113
CL 1001318	HRA ccf_located_in	UBERON 0002113
CL 4030022	HRA ccf_located_in	UBERON 0002113
CL 1001108	HRA ccf_located_in	UBERON 0002113
CL 1000691	HRA ccf_located_in	UBERON 0002113
CL 4030017	HRA ccf_located_in	UBERON 0002113
CL 0000990	HRA ccf_located_in	UBERON 0002113
CL 1000742	HRA ccf_located_in	UBERON 0002113
CL 4030019	HRA ccf_located_in	UBERON 0002113
CL 0000236	HRA ccf_located_in	UBERON 0002113
CL 4030018	HRA ccf_located_in	UBERON 0002113
CL 1000597	HRA ccf_located_in	UBERON 0002113
CL 1001099	HRA ccf_located_in	UBERON 0002113
CL 4030012	HRA ccf_located_in	UBERON 0002113
CL 0002138	HRA ccf_located_in	UBERON 0002113
CL 0019018	HRA ccf_located_in	UBERON 0002113
CL 1000716	HRA ccf_located_in	UBERON 0002113
CL 1000454	HRA ccf_located_in	UBERON 0002113
CL 0000576	HRA ccf_located_in	UBERON 0002113
CL 0000786	HRA ccf_located_in	UBERON 0002113
HRA temp-transitional-principal-intercalated-cell	HRA ccf_located_in	UBERON 0002113
CL 1000849	HRA ccf_located_in	UBERON 0002113
HRA temp-monocyte-derived-cell	HRA ccf_located_in	UBERON 0002113
CL 0000115	HRA ccf_located_in	UBERON 0002113
CL 1000692	HRA ccf_located_in	UBERON 0002113
CL 0001035	HRA ccf_located_in	HRA temp-base-of-second-middle-phalanx-of-foot
CL 0002543	HRA ccf_located_in	UBERON 0001142
CL 0000071	HRA ccf_located_in	UBERON 0001142
CL 0000359	HRA ccf_located_in	HRA temp-bulbourethral-artery
CL 0000057	HRA ccf_located_in	HRA temp-bulbourethral-artery
CL 1000413	HRA ccf_located_in	HRA temp-bulbourethral-artery
CL 0000071	HRA ccf_located_in	HRA temp-bulbourethral-artery
CL 0000540	HRA ccf_located_in	FMA 79880
CL 0001035	HRA ccf_located_in	HRA temp-transverse-process-of-tenth-thoracic-vertebra
PCL 0015082	HRA ccf_located_in	UBERON 0016525
PCL 0015011	HRA ccf_located_in	UBERON 0016525
PCL 0015041	HRA ccf_located_in	UBERON 0016525
PCL 0015081	HRA ccf_located_in	UBERON 0016525
PCL 0015024	HRA ccf_located_in	UBERON 0016525
PCL 0015080	HRA ccf_located_in	UBERON 0016525
PCL 0015039	HRA ccf_located_in	UBERON 0016525
PCL 0015114	HRA ccf_located_in	UBERON 0016525
PCL 0015053	HRA ccf_located_in	UBERON 0016525
PCL 0015112	HRA ccf_located_in	UBERON 0016525
PCL 0015103	HRA ccf_located_in	UBERON 0016525
PCL 0015118	HRA ccf_located_in	UBERON 0016525
PCL 0015029	HRA ccf_located_in	UBERON 0016525
PCL 0015095	HRA ccf_located_in	UBERON 0016525
PCL 0015010	HRA ccf_located_in	UBERON 0016525
PCL 0015002	HRA ccf_located_in	UBERON 0016525
PCL 0015019	HRA ccf_located_in	UBERON 0016525
PCL 0015056	HRA ccf_located_in	UBERON 0016525
PCL 0015062	HRA ccf_located_in	UBERON 0016525
PCL 0015045	HRA ccf_located_in	UBERON 0016525
PCL 0015122	HRA ccf_located_in	UBERON 0016525
PCL 0015051	HRA ccf_located_in	UBERON 0016525
PCL 0015016	HRA ccf_located_in	UBERON 0016525
PCL 0015098	HRA ccf_located_in	UBERON 0016525
PCL 0015022	HRA ccf_located_in	UBERON 0016525
PCL 0015036	HRA ccf_located_in	UBERON 0016525
PCL 0015001	HRA ccf_located_in	UBERON 0016525
PCL 0015125	HRA ccf_located_in	UBERON 0016525
